codigo,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25
706110,8067,22392,16042,12924,31674,19420,19235,17120,22120,12350,16626,15000,29475,22818,40745,34260,15640,13000,26378,45864,29983,9000,4550,16452,5415,3945,8014,13246,7531,921,2400,11183,12015,908,291,15097, -   ,786,710,122,1213,1160,2344,10211,8997,1082,9373,7342,5340,4273,5674,9191,7729,7613,12224,12564,1885,1343,1666,5015,10050,5883,6406,8856,6505,13225,1710,1264,15692,1878,2662,635,32716,4932,1024,2000,4130,118,8763,2615,4204,3159,18762,7313,11480,10247,3161,4088,4581,3854,7657,3640,4719,8706,10464,4069,5475,5427,8686,7206,12715,9702,7923,9146,14578,1984,5507,9937,5206,6184,4783,13890,14484,11494,5500,4690,8768,4072,6786,9158,7095,11819,9868,10240,5895,15686,9873,7519
706199,55,513,319,8769,2395,3920,12881,19217,46925,12744,8969,8622,27447,24456,23770,31423,32430,28049,32065,48245,118241,12241,18418,46092,61810,31694,14567,48794,31204,69524,9630,84370,42391,30068,29759,26633,78375,47455,42703,58675,32731,79616,20466,64147,60473,15677,91668,32306,20499,56703,39702,31605,40434,41935,36049,34214,136000,33635,43103,47229,47896,39870,41611,45877,54861,55842,62388,49976,53385,44578,56501,51107,48391,50570,65290,79279,44530,54166,50193,48224,51371,55189,67609,64298,60177,60774,47685,44156,63173,59588,39531,48658,58071,149513,53744,70970,51079,49899,76774,77514,77692,55994,60480,63349,56085,112003,84987,69780,93282,85597,86467,103506,12093,131376,77121,82835,65397,63586,49100,35537,47886,56158,47580,53878,44168,53206,62425,41631
709,59525,10960,138078,273597,365604,415927,418908,494279,520763,471201,533629,487561,516758,420405,397161,613247,450504,497746,498809,502133,552422,562924,576632,612064,552559,706690,651753,563382,590864,539362,560875,596257,563965,579502,559330,520612,714356,585903,533332,578912,596350,517551,542855,506007,573898,189165,878731,605430,689885,717633,728274,719455,742492,742079,818870,785322,973447,739530,855645,844827,742827,709019,747103,745178,747302,761438,764779,873848,926011,878400,956336,1024830,999000,1223187,1122943,927404,1069502,1128617,1071619,1165346,1084614,1102927,1345023,1407177,1240302,1279469,1504418,1353522,1372343,1394841,1370709,1351766,1377513,1275574,1438120,1441041,1416069,1479000,1577533,1626999,1656913,1783037,1990255,1937944,2282522,1563301,1765570,1583211,1630868,1749248,1642444,1918346,1976883,1882377,1817056,1359508,1879211,1652662,1869117,1943304,2220203,2555721,1663870,2052172,2349510,2259419,2417324,2075383
7091,59525,10960,138078,273597,365604,415927,418908,494279,520763,471201,533629,487561,516758,420405,397161,613247,450504,497746,498809,502133,552422,562924,576632,612064,552559,706690,651753,563382,590864,539362,560875,596257,563965,579502,559330,520612,714356,585903,533332,578912,596350,517551,542855,506007,573898,189165,878731,605430,689885,717633,728274,719455,742492,742079,818870,785322,973447,739530,855645,844827,742827,709019,747103,745178,747302,761438,764779,873848,926011,878400,956336,1024830,999000,1223187,1122943,927404,1069502,1128617,1071619,1165346,1084614,1102927,1345023,1407177,1240302,1279469,1504418,1353522,1372343,1394841,1370709,1351766,1377513,1275574,1438120,1441041,1416069,1479000,1577533,1626999,1656913,1783037,1990255,1937944,2282522,1563301,1765570,1583211,1630868,1749248,1642444,1918346,1976883,1882377,1817056,1359508,1879211,1652662,1869117,1943304,2220203,2555721,1663870,2052172,2349510,2259419,2417324,2075383
709102,-19975, -   ,88355,182500,245218,248087,296154,377398,333066,338745,329653,344375,326354,246149,236873,326769,305704,297506,304891,308369,345141,353855,351307,367784,339705,277560,340949,341251,357169,354302,344808,363760,368088,392114,362412,337413,340122,352700,346130,340795,367590,262698,361301,296655,315846,69971,544792,314914,321938,332429,355744,344790,341952,355806,354273,343842,349419,368149,400932,397488,343575,325919,315094,329419,343194,292404,334926,369186,529309,432521,436609,466951,481156,451348,456832,456738,439338,459841,457331,481128,479767,480130,519753,599530,512599,516915,528019,570137,537735,574139,583010,569701,616134,561960,627270,645625,683908,606283,662224,665729,580801,580046,525337,668974,527958,633151,721504,573850,614624,679873,711845,761795,750176,731669,722519,704953,932614,935971,863850,864339,803783,823630,831693,897430,788092,818423,839626,802784
709104, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,200, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,855,700, -   , -   , -   , -   , -   , -   , -   , -   ,300, -   , -   , -   , -   , -   , -   , -   , -   ,10993,8195,2995,20730,5800,7830,3900,2300,5950,11837,35740, -   ,8701,9923,200, -   , -   ,1300,500, -   ,2150,3700, -   ,8100,1300,5581,1800,10749,11098,9776,10360,11615,14849, -   ,2150,4300,210, -   ,15900,4535,24050,3500,2941, -   ,6238,7660,250,3500,7879,5955,5053,25874,10527, -   ,3917,12372,180,2350,16700,1205,403,6538,7207,8300,14099,6913,15951,17931,27535,8380,23447,47557,14189,29720,31713,37908,39542,14173,60005,10313,65399,21300
709105,4500,10960,10960,39910,62544,69887,63145,62281,112793,70437,70337,103459,73017,90533,88783,71037,74767,112258,80405,80840,99689,79805,88458,113785,64748,90086,88989,89339,90539,91589,90689,91989,85059,85839,91939,93689,87846,87185,81605,89374,82270,75973,73761,76238,82026,67684,89977,79895,84441,95391,87407,89103,92174,92348,99239,92516,98504,85010,113836,100116,104456,86987,94265,98594,98331,97195,98369,103490,106985,108980,106285,96204,109889,110336,112381,117233,116521,118463,112367,117164,123044,126873,125381,132998,124076,122653,145301,119902,124428,133757,131061,135166,146902,130187,147663,149592,142181,144563,153265,165895,155871,178936,169777,172223,173212,174850,169074,229133,170611,182479,186222,186877,200064,193154,197353,201995,199212,201452,202019,159099,238144,171765,177608,182813,183066,194384,191902,200730
709106, -   , -   ,930,2390, -   ,2793,6141,2125,6885,5078,7975,5818,4503,11867,7719,4651,4848,3735,7874,4025,3125,3666,7602,6979,8213,3971,2855,16010,6746,5665,15500,9033,7684,3790,3125,3915,3125,4175,4000,18735,13511,18985,14072,3150,4595,1400,9167,3675,3675,7129,5478,5112,3337,6894,6009,30475,2700,19026,15637,6375,5398,5879,26773,12782,3940,4742,8292,8568,5530,4215,4495,5125,15488,9285,15697,10180,18495,33234,9148,4340,6638,5249,7613,7898,4465,3689,8404,7507,11690,8589,1810,39948,107111,2118, -   , -   ,6795,13040,250,17400,7757,11147,11066,38870,7895,9642,24296,9854,34317,36957,40959,46033,45631,36471,33293,11831,41720,14441,15021,141114,25058,7900,9592,11577,58176,44842,46473,45453
709107, -   , -   ,37833,44667,45000,45000,49833,45000,45000,45000,45000,1400,90000,45720,39520,35720,35720,36570,43320,35720,35720,35720,35720,35720,920,53053,55553,54053,43160,45870,41220,40720,41470,40720,40000,40000,41400,40000,40000,40000,48100,43000,40000,40000,40000,40000,40000,45200,40000,50959,37945,42560,48000,45136,48660,46460,47535,51395,54145,60536,59376,60016,59376,61964,62609,63662,66953,60581,61731,62181,59531,59781,59615,69711,70160,59640,59531,72551,63668,69836,66937,65890,67020,81306,76053,71880,74710,72320,72948,85807,79025,72230,71880,77380,76752,76752,77002,79052,76752,76752,108667,83182,83148,89668,115073,91853,91173,95604,103650,104433,104397,124743,107734,123405,94859,102144,131653,119385,121444,137474,129337,119035,125221,128889,119435,119435,118917,122360
709108, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,2400,10678,45919,42403,22984,8231,34628,8760,27719,6060,23968,3850,5415,19065,40175,28206,18774,30844,16608,6925,14225,32875,8820,-3860,4000,15644,21300,6660,36043,17464,28212,32216,87406,33333,88232,12320,27593,26627,11102,34965,26019,19140,19808,50365,39156,28519,6042,13842,44099,71737,29171,94507,51215,35888,64982,66979,76853,7444,43409,61751,119394,157874,64502,100878,208928,112532,155044,111376,82091,93404, -   ,52786,127870,121137,34391,119919,49289,197912,95417,65462,96161,84944, -   ,45575,51276,43800,71461,101921,54123,62966,80111,131246,155541,147541,399164,161518,161628,161708,71266,104291,253538,267037,155668,111137,103210,177243
709109, -   , -   , -   , -   , -   , -   ,32928, -   , -   , -   , -   , -   ,5292, -   ,4116, -   , -   , -   ,2744,2744,2744,2744,2744,2744,3259,5171,3185,3185,3185,3185,441,3185,3185,6370,6370,8232,8232,5292, -   ,4116, -   , -   ,9272,5214,5214, -   ,10427,5214,6788,1227,2121,2684,5799, -   ,5214,13034,13034,5000,5000,4469,8938, -   ,4469,11000,5000,14469,12500,77028, -   ,20000, -   ,13352,10000,28698,18417, -   ,4469, -   , -   ,92454, -   , -   ,79903,42590,66651,37352,56421,57015,57042,59224,65454,40012,41348,49137,50133,47315,71303,84238,77461,75976,80451,80879,86295,92744,84820,87457,92346,92033,58942,59111,56983,35493,57726,58528,60877,31184,31891,29971,50553,13565,42016,63092,69191,62193,58761,70553,62254,64562
709110, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-287, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,38036,31988,14677,21375,21627,23761,24202,24516,25218,24840,27993,25279,24814,25061,24835,24351,28351,18768,25441,27399,24960,27080,23278,23467,23440,21447,23307,21900,22105,17843,23129,22810,22122,22204,25374,23266,22174,24699,27806,26064,26811,26064,26818,26818,32059,32173,33418,33107,32898,31988,32649,35922,35922,46701,46430,47906,46466,42466,60004,45958,45958,49364,92793,91748,91249,92709,92034,92187,39241,39092,39242,40931,38648,41960,46893,46236,44857,44857,44138,43699,44329,44142
709111, -   , -   , -   ,1100,6650,1698, -   ,575,407,168,380,2422,112,380,550,136,10000, -   , -   , -   ,11025,3875,19825,13631,7800,16024,25028,13173,12437,3214,13164,3106,3038,2327,2991,3287,299,10474,10637,13198,12622,4381,6898,10423,11441,3410,8300,5874,4255,6366,4050,7635,22530,12185,12316,12678,34605,3681,17029,25712,3558,2874,9681,22996,9916,31907,4956,6549,16329,4134,4207,7074,5261,13028,27741, -   ,9952, -   ,19395,27043,508,6904,58017,6177,8387,31493,68974,7437,14620,18894,30953,5714,6985,8817,14447,7536,9722,15440,10139,13322,11202,21834,18063,22475,6272,4580,7154,5053,10184,18815,15777,24722,9613,11644,14925,32088,10111,22844,10897,14421,16297,21551,33918,56362,10016,21694,65928,-42457
709112,75000, -   , -   , -   , -   ,45000,-45000, -   , -   , -   ,53869,8273, -   , -   , -   ,150000, -   ,27000,43000,50000,27000,61446,43922,40000,50000,174441, -   , -   , -   ,2, -   ,50000, -   ,11000,14281, -   ,160080,29780,18388,8348,13190,77961, -   ,20785,85446, -   ,100000,75000,150000,150000,150000,150000,150000,150000,150000,150000,250000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,175000,175000,225000,225000,375000,225000,150000,275000,300000,250000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,450000,300000,500000,640000,894666,664501,1229657,400000,500000,415000,400000,400000,300000,450000,532495,400000,400000, -   , -   , -   ,300000,300000,729548,1050000, -   ,300000,784000,750000,750000,562679
709113, -   , -   , -   , -   ,88,75,25,200,25, -   , -   ,68,225, -   ,300, -   , -   , -   , -   , -   ,1000,665,2243,240,2358,1469,2267,2401,2863,788,1950,2730,4037,630,900,575,1251,875,614,3846,3498,4115,4545,4287,4380, -   ,5698,5563,6168,9171,7542,6620,8454,6299,8001,7330,10197,7118,15331,7706,5505,7336,8865,4774,6165,8207,6786,4976,6789,6347,7660,7025,8411,8511,9545,7290,10671,10462,9695,10658,7775,2797,7332,5338,7610,10939,10936,7706,7811,3342,4827,5502,4180,4439,3229, -   , -   , -   ,535, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
709199, -   , -   , -   ,3031,6105,3387,15682,6700,22587,11774,26415,21747,17256,25556,19301,24935,19465,20676,16863,20435,26977,21148,22412,20505,29638,42513,109944,34884,39437,25988,25385,25676,27436,32862,31897,14437,31826,26916,13184,29656,38961,23513,18781,16380,16131,10560,17341,14268,33646,16194,14518,21896,13932,14380,16584,18977,15488,12551,22627,30814,25884,10692,24211,14441,22399,21088,15732,34172,20018,19612,93710,45554,29903,30114,102753,62816,37055,32662,36192,33073,29013,25767,38226,48767,32254,53070,51863,69403,61266,72896,54182,50257,49304,52142,49980,55141,53065,54669,51169,67311,66402,61272,59095,58729,60931,69029,62386,62980,67078,65612,66791,126095,85348,86141,70912,80301,70157,78592,90866,79903,86147,110313,78712,86841,88154,74941,129285,76589
713, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
7131, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
713101, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
799, -   , -   , -   , -   ,11598, -   , -   , -   , -   , -   ,71938,8190,25318,14420,26033,51370,48538,17419,5357,41195,13084,43359,25951,25197,18113,29703,49613,11439,18192,16571,4346,17757,26077,41332,20296,13260,5253,37020,50375,689,85,7600,15850,17716,9259,17392,32,8281,17093,1800,3324,21766,138,7241,16295,201,5662,24233,3221,7696,2242,324,5509,14250,183,2915,25691,1012,2915,37770,442,1092,40676,1299,4394,35028,1324,6811,34452,1861,4021,30995,849,767,38609,20558,22854,17703,19060,21646,32997,9877,17604,26126,6152,5433,4527,4120,4995,8217,6108,4855,21270,4126,3705,19497,9539,26807,12986,20408,20412,17577,19004,17832,18696,20884,63293,19342,20358,17489,12105,21363,51163,15555,18924,50894,19410,24585
7991, -   , -   , -   , -   ,11598, -   , -   , -   , -   , -   ,71938,8190,25318,14420,26033,51370,48538,17419,5357,41195,13084,43359,25951,25197,18113,29703,49613,11439,18192,16571,4346,17757,26077,41332,20296,13260,5253,37020,50375,689,85,7600,15850,17716,9259,17392,32,8281,17093,1800,3324,21766,138,7241,16295,201,5662,24233,3221,7696,2242,324,5509,14250,183,2915,25691,1012,2915,37770,442,1092,40676,1299,4394,35028,1324,6811,34452,1861,4021,30995,849,767,38609,20558,22854,17703,19060,21646,32997,9877,17604,26126,6152,5433,4527,4120,4995,8217,6108,4855,21270,4126,3705,19497,9539,26807,12986,20408,20412,17577,19004,17832,18696,20884,63293,19342,20358,17489,12105,21363,51163,15555,18924,50894,19410,24585
799101, -   , -   , -   , -   ,11598, -   , -   , -   , -   , -   ,71938,8190,25318,14420,26033,51370,48538,17419,5357,41195,13084,43359,25951,25197,18113,29703,49613,11439,18192,16571,4346,17757,26077,41332,20296,13260,5253,37020,50375,689,85,7600,15850,17716,9259,17392,32,8281,17093,1800,3324,21766,138,7241,16295,201,5662,24233,3221,7696,2242,324,5509,14250,183,2915,25691,1012,2915,37770,442,1092,40676,1299,4394,35028,1324,6811,34452,1861,4021,30995,849,767,38609,20558,22854,17703,19060,21646,32997,9877,17604,26126,6152,5433,4527,4120,4995,8217,6108,4855,21270,4126,3705,19497,9539,26807,12986,20408,20412,17577,19004,17832,18696,20884,63293,19342,20358,17489,12105,21363,51163,15555,18924,50894,19410,24585
